Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
A2M,2023-03-21,"""a2 Milk (NZSE:ATM) sheds NZ$435m, company earnings and investor returns have been trending downwards for past three years""",0.0074463877826929,0.9705509543418884,0.0220025982707738,-0.39057843658822794
AIA,2023-03-13,"""Auckland International Airport Limited's (NZSE:AIA) Has Performed Well But Fundamentals Look Varied: Is There A Clear Direction For The Stock?""",0.1664619892835617,0.2881943583488464,0.5453436374664307,0.0910200891916589
ANZ,2023-03-20,"""ANZ Group Holdings' (ASX:ANZ) earnings growth rate lags the 23% CAGR delivered to shareholders""",0.744255781173706,0.0735950693488121,0.1821492165327072,0.290163928191657
APE,2023-03-20,"""Eagers Automotive (ASX:APE) pulls back 6.8% this week, but still delivers shareholders incredible 60% CAGR over 3 years""",0.3497512638568878,0.6168985366821289,0.0333501622080802,-0.24051100068995407
APX,2023-03-02,"""Appen Launches Three New Products to Build Trustworthy Generative AI Applications""",0.621995747089386,0.0083922706544399,0.3696119785308838,0.1811293141328525
APX,2023-03-19,"""Is Appen Limited (ASX:APX) Potentially Undervalued?""",0.065107874572277,0.6418530344963074,0.2930391430854797,-0.24321299400869079
APX,2023-03-20,"""Appen Reinforces AI Platform Commitment with the Appointment of Renowned AI Engineering Leader Saty Bahadur as Chief Technology Officer""",0.8585347533226013,0.0072110057808458,0.1342542469501495,0.3347180133693831
APX,2023-03-23,"""Independent Non-Executive Director Stuart Davis Just Bought A Handful Of Shares In Appen Limited (ASX:APX)""",0.0491838343441486,0.0149695901200175,0.9358466267585754,0.20321651295451068
ASX,2023-03-21,"""10 Best ASX Stocks to Buy Now""",0.1072224155068397,0.0198416821658611,0.8729358315467834,0.17564761067005433
ASX,2023-03-04,"""It Might Not Be A Great Idea To Buy ASX Limited (ASX:ASX) For Its Next Dividend""",0.0422607026994228,0.0213797334581613,0.9363595247268676,0.13903731243159423
ASX,2023-03-26,"""Multiple insiders bought ASX Limited (ASX:ASX) stock earlier this year, a positive sign for shareholders""",0.9426525831222534,0.0176560264080762,0.0396914146840572,0.48442759989708967
ASX,2023-03-24,"""Australia market major backs plan to break ASX monopoly on post-trade functions""",0.3465296030044555,0.0215788967907428,0.6318914294242859,0.14379309150782218
ASX,2023-03-29,"""Australia Stock Market Operator Draws Regulatory Attention, Could Accrue Material Penalty""",0.0150908371433615,0.8187350630760193,0.166174054145813,-0.5905925076508428
ASX,2023-03-28,"""Australia probes ASX on possible breaches of disclosure rules""",0.0127009041607379,0.9129942059516908,0.0743048936128616,-0.5672751952082986
AWC,2023-03-15,"""UPDATE 1-Alcoa Australia to cut Portland aluminium smelter output to 75% capacity""",0.0096272900700569,0.9644705653190612,0.0259021148085594,-0.33368391546320575
AZJ,2023-03-30,"""Aurizon Holdings Limited's (ASX:AZJ) top owners are retail investors with 52% stake, while 47% is held by institutions""",0.0353333204984664,0.014243277721107,0.9504234194755554,0.4325563391557319
AZJ,2023-03-16,"""Insider Buying: The Aurizon Holdings Limited (ASX:AZJ) Independent Chairman Just Bought 39% More Shares""",0.2322037070989608,0.0117044933140277,0.756091833114624,0.13343362135096978
BAP,2023-03-08,"""Non-Executive Director Kathryn Spargo Just Bought A Handful Of Shares In Bapcor Limited (ASX:BAP)""",0.0396478623151779,0.0172685738652944,0.9430835843086244,0.14649269428516082
BGA,2023-03-19,"""Bega Cheese (ASX:BGA) investors are sitting on a loss of 46% if they invested five years ago""",0.047236829996109,0.4219819903373718,0.5307811498641968,0.10056264104379613
BKW,2023-03-26,"""Brickworks (ASX:BKW) Will Pay A Larger Dividend Than Last Year At A$0.23""",0.7731558680534363,0.0147322099655866,0.2121119350194931,0.3973235189861066
BPT,2023-03-25,"""Some Investors May Be Worried About Beach Energy's (ASX:BPT) Returns On Capital""",0.0225741565227508,0.928535223007202,0.048890683799982,-0.4465310538410727
BPT,2023-03-08,"""Public companies own 30% of Beach Energy Limited (ASX:BPT) shares but individual investors control 42% of the company""",0.0234028398990631,0.0260551776736974,0.9505419731140136,0.14765123366524
BRG,2023-03-13,"""Insider Buying: The Breville Group Limited (ASX:BRG) Deputy Chairperson & Lead Independent Director Just Bought 23% More Shares""",0.5352315306663513,0.0114481803029775,0.4533202648162842,0.17866467420714424
BXB,2023-03-31,"""Is Brady (BRC) Outperforming Other Industrial Products Stocks This Year?""",0.0436379611492157,0.9088964462280272,0.0474655777215957,-1.3112603956547773
BXB,2023-03-15,"""Is Brambles (BXBLY) Stock Outpacing Its Industrial Products Peers This Year?""",0.4063359498977661,0.0371190905570983,0.5565450191497803,0.09627568108312763
BXB,2023-03-27,"""Is There An Opportunity With Brambles Limited's (ASX:BXB) 26% Undervaluation?""",0.2024754136800766,0.0484082549810409,0.7491163611412048,0.20904490083815414
CAR,2023-03-01,"""While institutions own 38% of carsales.com Ltd (ASX:CAR), individual investors are its largest shareholders with 57% ownership""",0.0314795598387718,0.0161164440214633,0.9524040222167968,0.13740285597748747
CAR,2023-03-18,"""carsales.com (ASX:CAR) sheds 5.3% this week, as yearly returns fall more in line with earnings growth""",0.0106391552835702,0.9752299189567566,0.0141308885067701,-0.36012254077115186
CAR,2023-03-27,"""Trade Alert: The Co-Founder & Non Executive Director Of carsales.com Ltd (ASX:CAR), Walter Pisciotta, Has Just Spent AU$12m Buying 7.1% More Shares""",0.0932409688830375,0.0168480388820171,0.8899109959602356,0.24833439176510577
CBA,2023-03-08,"""Commonwealth Bank of Australia's Indonesian arm hit by cyber attack""",0.0202284194529056,0.9158021211624146,0.0639694854617118,-0.2845099255110013
CCP,2023-03-29,"""Credit Suisse accused of aiding tax evasion""",0.0543279014527797,0.5364702939987183,0.4092018902301788,-0.3869815163680975
CCP,2023-03-16,"""FTSE 100 Live: Top US banks in First Republic rescue, FTSE closes at 7410 as Credit Suisse fears ease""",0.0355154946446418,0.8972628116607666,0.0672217160463333,-0.3166944040917814
CCP,2023-03-18,"""Former Credit Suisse boss secured £2.3m loan during his controversial chairmanship""",0.3207373321056366,0.0221226923167705,0.6571398973464966,0.12133081895583628
CCP,2023-03-20,"""Boaz Weinstein's trade looks set to flourish on Credit Suisse demise""",0.7493642568588257,0.0078554600477218,0.2427803575992584,0.29215557596835046
CCP,2023-03-20,"""FTSE 100 Live: FTSE closes at 7403 in major Credit Suisse rebound, Amazon lays off 9,000""",0.0105985281988978,0.9503613710403442,0.039040021598339,-0.37051857116621284
CDA,2023-03-20,"""Investors in Codan (ASX:CDA) have made a strong return of 141% over the past five years""",0.9465970993041992,0.0160799752920866,0.0373230352997779,0.36905098985697776
CDA,2023-03-05,"""Codan (ASX:CDA) May Have Issues Allocating Its Capital""",0.0185968615114688,0.5925658941268921,0.3888372778892517,-0.1778299898212837
CEN,2023-03-16,"""Investing in Contact Energy (NZSE:CEN) five years ago would have delivered you a 94% gain""",0.8353772163391113,0.0091662351042032,0.1554565131664276,0.29485150424398676
CGF,2023-03-30,"""With 57% ownership, Challenger Limited (ASX:CGF) boasts of strong institutional backing""",0.8979419469833374,0.0084469029679894,0.0936111137270927,0.8173419833779096
CHC,2023-03-14,"""Charter Hall Group's (ASX:CHC) recent 7.9% pullback adds to one-year year losses, institutional owners may take drastic measures""",0.0162457805126905,0.958265781402588,0.0254884138703346,-0.32544936002506986
CIA,2023-03-07,"""CHAMPION IRON TO PRESENT AT RENMARK FINANCIAL COMMUNICATIONS' VIRTUAL NON-DEAL ROADSHOW SERIES ON MONDAY, MARCH 13, 2023""",0.0650241896510124,0.0108426036313176,0.9241331815719604,0.14182102506593486
CIA,2023-03-29,"""Even though Champion Iron (ASX:CIA) has lost AU$347m market cap in last 7 days, shareholders are still up 438% over 5 years""",0.9376096725463868,0.037879079580307,0.0245111752301454,0.6763424124360986
CLW,2023-03-23,"""The one-year earnings decline is not helping Charter Hall Long WALE REIT's (ASX:CLW share price, as stock falls another 4.1% in past week""",0.0109524438157677,0.973901629447937,0.0151459285989403,-0.42296010358582453
